doi,title,author,year,abstract,type
10.1016/j.orcp.2016.10.056,Insights into the trajectory of neuronal projections to brown adipose tissue derived from the use of novel “brainbow” neurotropic viruses,Brian Oldfield; Nicole Weidmann; Aneta Stefanidis,2019,,journal-article
10.36834/cmej.61845,The emotional brainbow,Luckshi Rajendran,2019,"<jats:p>It was early in my first year of medical school that I learned about the “brainbow” - an innovative means of using genetic expression of various fluorescent proteins to colourfully label individual neurons, allowing for the visualization of neural networks within the brain. I was fascinated by the beautiful complexity of these axonal interconnections. In reflection, I drew parallels to my journey through medicine, and the intricacies of navigating human interpersonal relationships.
Medical practice includes both the soft and the hard sciences. Academic institutions teach us the hard sciences: the pathophysiology of disease, and the evidence-based practice for diagnosis and management. Over the years of my clinical training, I am learning that much of the soft science of medicine is in the human connection. It is in our ongoing practice of communication and interpersonal skills, and the subsequent relationships that we develop (or sometimes, lose) with our friends, partners, and colleagues, as we face the miracles and the hardships throughout our medical training. It is in our patient interactions: the emotions we share, the empathy we convey, and the rapport that we build in order to provide compassionate patient care. Much like the brain’s neural network, these connections are complex and ever-changing - some connections are strengthened, and others are unfortunately, and perhaps painfully, pruned.
My piece “The emotional brainbow” uses fine multicolours of sewn thread to reflect the intricate axonal connections of brain centres involved in processing and expressing emotions: the cortex, the limbic system, the brainstem, and the cerebellum. These crucial structures communicate to facilitate our ability to understand and empathize with others, and contributes towards our continually developing practice of manoeuvering interpersonal relationships. There is a complex, overlapping interplay of these neural connections within the emotion-regulating brain centres, much like the beautifully intricate emotional human connections, which we, as health care professionals, both create and navigate.</jats:p>",journal-article
10.3791/60593,Visualizing the Developing Brain in Living Zebrafish using Brainbow and Time-lapse Confocal Imaging,Zoe  T. Cook; Nicole  L. Brockway; Tamily A. Weissman,2020,,journal-article
10.3791/60593-v,Visualizing the Developing Brain in Living Zebrafish using Brainbow and Time-lapse Confocal Imaging,Zoe  T. Cook; Nicole  L. Brockway; Tamily A. Weissman,2020,,journal-article
10.1101/2020.04.07.030593,Bitbow: a digital format of Brainbow enables highly efficient neuronal lineage tracing and morphology reconstruction in single brains,Ye Li; Logan A Walker; Yimeng Zhao; Erica M Edwards; Nigel S Michki; Hon Pong Jimmy Cheng; Marya Ghazzi; Tiffany Y Chen; Maggie Chen; Douglas H Roossien; Dawen Cai,2020,"<jats:title>Abstract</jats:title>
                <jats:p>
                  Identifying the cellular origins and mapping the dendritic and axonal arbors of neurons have been century old quests to understand the heterogeneity among these brain cells. Classical chemical and genetic methods take advantage of light microscopy and sparse labeling to unambiguously, albeit inefficiently, trace a few neuronal lineages or reconstruct their morphologies in each sampled brain. To improve the analysis throughput, we designed Bitbow, a digital format of Brainbow which exponentially expands the color palette to provide tens of thousands of spectrally resolved unique labels. We generated transgenic Bitbow
                  <jats:italic>Drosophila</jats:italic>
                  lines, established statistical tools, and streamlined sample preparation, image processing and data analysis pipelines to allow conveniently mapping neural lineages, studying neuronal morphology and revealing neural network patterns with an unprecedented speed, scale and resolution.
                </jats:p>",posted-content
10.1101/2020.06.07.138941,Unsupervised Neural Tracing in Densely Labeled Multispectral Brainbow Images,Bin Duan; Logan A Walker; Douglas H Roossien; Fred Y Shen; Dawen Cai; Yan Yan,2020,"<jats:title>Abstract</jats:title>
                <jats:p>Reconstructing neuron morphology is central to uncovering the complexity of the nervous system. That is because the morphology of a neuron essentially provides the physical constraints to its intrinsic electrophysiological properties and its connectivity. Recent advances in imaging technologies generated large quantities of high-resolution 3D images of neurons in the brain. Furthermore, the multispectral labeling technology, Brainbow permits unambiguous differentiation of neighboring neurons in a densely labeled brain, therefore enables for the first time the possibility of studying the connectivity between many neurons from a light microscopy image. However, lack of reliable automated neuron morphology reconstruction makes data analysis the bottleneck of extracting rich informatics in neuroscience. Supervoxel-based neuron segmentation methods have been proposed to solve this problem, however, the use of previous approaches has been impeded by the large numbers of errors which arise in the final segmentation. In this paper, we present a novel unsupervised approach to trace neurons from multispectral Brainbow images, which prevents segmentation errors and tracing continuity errors using two innovations. First, we formulate a Gaussian mixture model-based clustering strategy to improve the separation of segmented color channels that provides accurate skeletonization results for the following steps. Next, a skeleton graph approach is proposed to allow the identification and correction of discontinuities in the neuron tree topology. We find that these innovations allow our approach to outperform current state-of-the-art approaches, which results in more accurate neuron tracing as a tree representation close to human expert annotation.</jats:p>",posted-content
10.1109/isbi48211.2021.9433932,Unsupervised Neural Tracing In Densely Labeled Multispectral Brainbow Images,Bin Duan; Logan A Walker; Douglas H Roossien; Fred Y Shen; Dawen Cai; Yan Yan,2021,,proceedings-article
10.1007/978-981-19-1352-5_6,"Brainbow: Principle, Technique, and Applications",Kausalya Neelavara Makkithaya; Saina Rath; Sathya Sandilya Garemilla; Sai Sowmya; S. Keerthana; Nirmal Mazumder,2022,,book-chapter
10.1016/j.scr.2024.103383,Generation of a human embryonic stem cell line (SMUDHe010-A-1A) carrying Brainbow cassette in the AAVS1 gene by CRISPR/Cas9-mediated homologous recombination,Yingying Luo; Wen Zheng; Yadang Zhong; Huiting Liu; Jing Yu; Biying Qiu; Jun Liu; Bin Yang,2024,,journal-article
10.1038/s42003-024-06062-3,UFObow: A single-wavelength excitable Brainbow for simultaneous multicolor ex-vivo and in-vivo imaging of mammalian cells,Jiahong Hu; Fangfang Yang; Chong Liu; Nengzhi Wang; Yinghan Xiao; Yujie Zhai; Xinru Wang; Ren Zhang; Lulu Gao; Mengli Xu; Jialu Wang; Zheng Liu; Songlin Huang; Wenfeng Liu; Yajing Hu; Feng Liu; Yuqi Guo; Liang Wang; Jing Yuan; Zhihong Zhang; Jun Chu,2024,"<jats:title>Abstract</jats:title><jats:p>Brainbow is a genetic cell-labeling technique that allows random colorization of multiple cells and real-time visualization of cell fate within a tissue, providing valuable insights into understanding complex biological processes. However, fluorescent proteins (FPs) in Brainbow have distinct excitation spectra with peak difference greater than 35 nm, which requires sequential imaging under multiple excitations and thus leads to long acquisition times. In addition, they are not easily used together with other fluorophores due to severe spectral bleed-through. Here, we report the development of a single-wavelength excitable Brainbow, UFObow, incorporating three newly developed blue-excitable FPs. We have demonstrated that UFObow enables not only tracking the growth dynamics of tumor cells in vivo but also mapping spatial distribution of immune cells within a sub-cubic centimeter tissue, revealing cell heterogeneity. This provides a powerful means to explore complex biology in a simultaneous imaging manner at a single-cell resolution in organs or in vivo.</jats:p>",journal-article
10.5121/csit.2024.141917,Brainbow: A Real-Time Inclusivity Index for Neurodiversity using Sentiment Analysis of News and Social Media,David Z. Zhang; Rodrigo Onate,2024,"<jats:p>The BrainBow platform is designed to raise awareness about neurodiversity by analyzing real-time sentiment data from news articles and social media [1]. The system collects data from various sources and applies sentiment analysis to create an inclusivity index, helping families, educators, and communities understand public sentiment on neurodiversity. However, experiments show that while the platform performs well in explicit sentiment analysis, it struggles with nuanced topics such as gender and disability. To improve its accuracy, the platform could benefit from advanced NLP models and more comprehensive datasets [2]. Despite these challenges, BrainBow is a valuable tool for promoting inclusivity and understanding neurodiverse issues.</jats:p>",proceedings-article
10.1134/s1990519x25600486,Transgenic Mice with Integrated Brainbow 3.0 Cassette Exhibit Non-Uniform Cytoplasmic Distribution of mOrange2 Protein in Neurons,O. A. Kirillov; I. I. Akhmarov; M. E. Velizhanina; A. V. Chirinskaite; D. A. Kandina; P. S. Luganskaya; J. V. Sopova; E. I. Leonova,2025,,journal-article
